id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Мода;Частота;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка;Тест Граббса;p_value
1;3;5238;1665;425;834.355;3.071;6.123;4.431;1.36;1.692;0.332;4.444;4.377;4.311;3.817;2;7398.533;3.052;3.772;5.053;0.578;0.026;-1.084;0.76;0.171;0.019;0.0;1.0
1;3;5321;1665;405;849.543;2.994;5.952;4.502;1.508;1.449;-0.059;4.458;4.398;4.337;3.362;2;7421.964;2.958;3.806;5.038;0.518;-0.06;-1.062;0.72;0.161;0.018;0.0;1.0
1;3;5403;1665;411;830.314;2.959;5.683;4.25;1.291;1.433;0.141;4.24;4.189;4.137;3.268;2;7060.199;2.724;3.635;4.783;0.435;0.065;-1.149;0.66;0.156;0.016;0.0;1.0
1;1;5495;1665;377;821.377;3.321;6.573;4.907;1.586;1.666;0.08;4.867;4.799;4.73;3.661;2;8103.124;3.252;4.189;5.493;0.646;-0.006;-1.055;0.804;0.165;0.02;0.0;1.0
1;1;5414;1665;388;845.729;3.156;6.277;4.61;1.453;1.667;0.214;4.596;4.528;4.459;3.374;2;7652.694;3.121;3.886;5.25;0.612;-0.033;-1.172;0.782;0.17;0.019;0.0;1.0
1;1;5360;1665;373;851.035;3.111;6.25;4.551;1.44;1.699;0.259;4.569;4.506;4.443;3.347;2;7607.04;3.139;3.914;5.154;0.564;0.064;-1.02;0.751;0.164;0.018;0.0;1.0
1;1;5267;1665;388;842.804;3.01;5.905;4.273;1.263;1.633;0.37;4.315;4.256;4.197;3.342;2;7184.97;2.896;3.675;4.925;0.509;0.117;-1.183;0.714;0.165;0.017;0.0;1.0
1;1;5225;1665;375;845.501;2.92;6.0;4.484;1.565;1.515;-0.049;4.441;4.374;4.306;3.261;2;7394.113;3.08;3.788;5.075;0.573;-0.104;-1.144;0.757;0.171;0.019;0.0;1.0
1;1;5142;1665;383;849.54;2.933;6.134;4.502;1.569;1.632;0.063;4.435;4.369;4.302;3.873;2;7384.36;3.201;3.79;5.052;0.564;-0.116;-1.116;0.751;0.169;0.018;0.0;1.0
1;1;5086;1665;401;832.973;3.043;6.104;4.476;1.433;1.628;0.195;4.457;4.392;4.325;3.263;2;7420.621;3.061;3.793;5.069;0.567;-0.048;-1.095;0.753;0.169;0.018;0.0;1.0
1;1;5004;1665;412;839.036;3.09;5.948;4.449;1.359;1.499;0.139;4.46;4.403;4.345;3.497;2;7426.58;2.858;3.842;5.028;0.506;0.028;-1.077;0.712;0.16;0.017;0.0;1.0
1;1;4899;1665;407;837.57;3.207;6.376;4.61;1.403;1.766;0.363;4.621;4.559;4.495;3.449;2;7694.348;3.169;3.958;5.223;0.566;-0.01;-1.029;0.752;0.163;0.018;0.0;1.0
1;1;4847;1665;429;838.828;3.112;6.168;4.626;1.514;1.542;0.028;4.574;4.508;4.441;3.681;2;7616.119;3.056;3.89;5.162;0.588;-0.055;-1.082;0.767;0.168;0.019;0.0;1.0
1;1;4741;1665;418;833.392;2.443;5.082;3.782;1.339;1.299;-0.04;3.784;3.725;3.664;3.584;2;6299.94;2.639;3.224;4.341;0.437;-0.03;-1.146;0.661;0.175;0.016;0.0;1.0
1;1;4622;1665;407;822.509;2.99;6.252;4.573;1.583;1.679;0.096;4.593;4.525;4.457;4.379;2;7646.895;3.262;3.915;5.223;0.609;0.027;-1.042;0.78;0.17;0.019;0.0;1.0
1;1;4518;1665;417;815.724;2.548;5.256;3.867;1.319;1.389;0.07;3.88;3.823;3.766;3.067;2;6459.494;2.708;3.352;4.417;0.428;-0.005;-1.076;0.654;0.169;0.016;0.0;1.0
1;1;4416;1665;410;807.466;3.119;6.211;4.561;1.442;1.65;0.208;4.558;4.49;4.421;3.451;2;7588.982;3.092;3.859;5.21;0.606;-0.01;-1.174;0.778;0.171;0.019;0.0;1.0
1;1;4133;1665;426;808.711;3.236;6.588;4.814;1.578;1.774;0.197;4.861;4.787;4.713;3.58;2;8092.992;3.352;4.165;5.592;0.695;-0.03;-1.153;0.834;0.172;0.02;0.0;1.0
1;1;3926;1665;413;814.772;2.113;4.295;3.249;1.136;1.046;-0.09;3.217;3.17;3.122;2.304;2;5356.438;2.182;2.784;3.656;0.291;-0.115;-1.074;0.539;0.168;0.013;0.0;1.0
1;1;3860;1665;388;842.796;2.076;4.268;3.117;1.041;1.151;0.11;3.097;3.053;3.007;2.234;2;5156.992;2.193;2.717;3.507;0.268;-0.094;-1.01;0.518;0.167;0.013;0.0;1.0
1;1;3759;1665;377;812.568;2.682;5.624;4.135;1.453;1.489;0.035;4.122;4.059;3.995;3.508;2;6863.257;2.942;3.567;4.682;0.505;-0.041;-1.002;0.711;0.172;0.017;0.0;1.0
1;1;3668;1665;366;802.128;2.585;5.626;4.017;1.432;1.609;0.177;4.035;3.969;3.902;3.648;3;6718.787;3.042;3.458;4.618;0.523;0.04;-1.034;0.724;0.179;0.018;0.0;1.0
1;1;3601;1665;350;840.806;3.073;6.468;4.664;1.592;1.804;0.212;4.69;4.618;4.545;3.34;2;7809.328;3.396;3.994;5.372;0.667;0.037;-1.061;0.816;0.174;0.02;0.0;1.0
1;1;3501;1665;389;833.9;2.822;5.776;4.35;1.528;1.426;-0.102;4.304;4.24;4.173;3.102;2;7166.533;2.954;3.692;4.884;0.534;-0.136;-1.006;0.731;0.17;0.018;0.0;1.0
1;4;3468;1665;361;848.784;2.862;5.93;4.374;1.513;1.556;0.043;4.349;4.284;4.217;3.541;2;7240.383;3.069;3.758;4.974;0.546;-0.1;-1.034;0.739;0.17;0.018;0.0;1.0
1;4;3518;1665;361;840.942;2.82;5.511;4.073;1.253;1.438;0.185;4.066;4.011;3.955;3.099;2;6770.511;2.691;3.495;4.617;0.445;0.054;-1.11;0.667;0.164;0.016;0.0;1.0
1;4;3625;1665;384;828.995;3.295;6.785;4.979;1.685;1.806;0.121;4.983;4.905;4.825;3.851;2;8297.163;3.491;4.224;5.693;0.772;0.046;-1.081;0.878;0.176;0.022;0.0;1.0
1;4;3693;1665;391;834.875;3.136;6.388;4.645;1.509;1.743;0.233;4.637;4.564;4.491;3.498;2;7720.499;3.252;3.914;5.288;0.666;0.052;-1.121;0.816;0.176;0.02;0.0;1.0
1;4;3739;1665;389;870.589;3.235;6.538;4.716;1.482;1.821;0.339;4.765;4.691;4.616;3.554;2;7934.542;3.303;4.041;5.48;0.71;0.131;-1.119;0.843;0.177;0.021;0.0;1.0
1;4;3821;1665;397;863.955;2.606;5.382;3.976;1.37;1.406;0.036;3.978;3.921;3.863;3.018;2;6622.847;2.776;3.475;4.511;0.442;-0.025;-0.96;0.665;0.167;0.016;0.0;1.0
1;4;3888;1665;422;830.6;2.623;5.28;3.903;1.28;1.377;0.097;3.881;3.824;3.767;3.224;2;6461.187;2.657;3.316;4.437;0.429;-0.029;-1.173;0.655;0.169;0.016;0.0;1.0
1;4;3939;1665;428;832.848;2.675;5.27;3.886;1.211;1.384;0.173;3.875;3.821;3.767;3.059;2;6452.065;2.595;3.334;4.393;0.412;0.018;-1.118;0.642;0.166;0.016;0.0;1.0
1;4;3980;1665;380;828.289;2.601;5.554;3.918;1.317;1.637;0.32;3.955;3.9;3.846;3.541;2;6584.754;2.954;3.46;4.469;0.428;0.134;-0.875;0.655;0.165;0.016;0.0;1.0
1;4;4021;1665;381;808.241;2.579;5.482;3.913;1.333;1.569;0.236;3.874;3.816;3.757;2.926;2;6449.843;2.903;3.301;4.379;0.443;0.066;-1.01;0.666;0.172;0.016;0.0;1.0
1;4;4110;1665;372;828.218;2.573;5.466;3.969;1.396;1.497;0.101;3.942;3.881;3.817;2.861;2;6564.038;2.893;3.431;4.533;0.466;-0.166;-1.014;0.683;0.173;0.017;0.0;1.0
1;4;4180;1665;390;829.962;3.042;8.774;4.482;1.44;4.292;2.852;4.448;4.378;4.307;3.791;2;7406.28;5.733;3.766;5.107;0.623;0.165;-0.415;0.79;0.178;0.019;0.0;1.0
1;4;4287;1665;369;807.016;2.699;11.69;4.108;1.409;7.581;6.172;4.353;4.214;4.093;3.03;2;7247.556;8.99;3.509;4.798;1.408;1.373;2.428;1.186;0.273;0.029;0.0;1.0
1;4;4359;1665;384;839.602;2.821;13.036;4.372;1.551;8.664;7.113;4.682;4.519;4.384;3.716;3;7796.047;10.215;3.768;5.086;1.876;1.764;4.14;1.37;0.293;0.034;0.0;1.0
1;4;4456;1665;392;813.679;2.437;26.651;3.763;1.326;22.888;21.562;5.85;4.877;4.271;2.713;2;9741.029;24.214;3.237;7.792;16.433;1.613;2.043;4.054;0.693;0.099;0.0;1.0
1;4;4529;1665;381;833.205;2.474;34.916;3.888;1.414;31.028;29.614;7.014;5.425;4.52;2.949;2;11677.687;32.442;3.231;9.969;32.664;1.561;1.754;5.715;0.815;0.14;0.0;1.0
1;4;4610;1665;382;837.728;2.226;70.772;5.976;3.75;64.796;61.046;11.101;7.045;4.912;2.475;2;18483.193;68.546;2.929;15.974;125.217;1.653;2.802;11.19;1.008;0.274;0.0;1.0
1;4;4681;1665;347;875.248;1.811;67.544;6.413;4.602;61.131;56.529;10.616;6.403;4.177;1.958;2;17676.414;65.733;2.313;15.693;116.296;1.532;2.2;10.784;1.016;0.264;0.0;1.0
1;4;4718;1665;360;839.375;1.759;48.701;7.367;5.608;41.334;35.726;10.05;6.309;4.118;2.059;2;16732.767;46.942;2.271;15.613;84.505;1.144;0.901;9.193;0.915;0.225;0.0;1.0
1;4;4772;1665;356;846.067;2.016;51.293;5.568;3.552;45.725;42.173;9.475;6.138;4.276;2.317;2;15776.205;49.276;2.473;14.02;82.456;1.508;2.164;9.081;0.958;0.223;0.0;1.0
1;4;4815;1665;347;856.905;1.979;48.619;5.87;3.892;42.748;38.857;10.022;6.365;4.351;2.224;2;16686.772;46.64;2.533;15.546;91.169;1.267;0.912;9.548;0.953;0.234;0.0;1.0
1;4;4917;1665;324;836.898;1.648;80.306;13.191;11.543;67.115;55.571;17.147;9.2;4.723;2.002;2;28549.958;78.658;2.173;28.132;259.571;0.873;-0.078;16.111;0.94;0.395;0.0;1.0
1;4;4977;1665;307;807.156;1.483;80.959;12.435;10.952;68.524;57.572;16.983;9.125;4.575;1.935;2;28276.031;79.476;2.126;25.491;278.883;1.215;0.911;16.7;0.983;0.409;0.0;1.0
1;4;5060;1665;312;828.772;1.532;99.646;14.769;13.237;84.877;71.64;18.016;9.771;4.786;1.711;2;29996.702;98.113;2.163;28.159;280.049;1.005;0.558;16.735;0.929;0.41;0.0;1.0
1;4;5255;1665;324;821.13;1.47;99.871;16.203;14.733;83.668;68.935;18.942;11.533;5.941;10.258;2;31537.921;98.402;4.308;28.326;261.171;1.125;1.346;16.161;0.853;0.396;0.0;1.0
1;4;5336;1665;410;836.88;1.484;85.112;18.177;16.694;66.934;50.241;21.244;15.101;9.102;11.883;2;35371.295;83.628;9.608;29.501;242.24;0.996;0.718;15.564;0.733;0.381;0.0;1.0
1;4;5444;1665;410;835.244;1.424;79.14;16.648;15.224;62.492;47.269;19.961;14.728;9.495;16.253;2;33234.538;77.716;9.533;27.716;200.304;1.034;0.894;14.153;0.709;0.347;0.0;1.0
1;4;5481;1665;397;831.212;2.085;83.924;19.248;17.163;64.677;47.514;21.932;17.636;13.363;11.624;2;36517.457;81.84;11.933;28.594;191.66;1.108;1.372;13.844;0.631;0.339;0.0;1.0
1;4;5531;1665;379;832.153;1.693;85.621;17.875;16.182;67.746;51.565;21.383;15.845;10.57;18.918;2;35603.401;83.928;9.953;29.929;230.762;1.0;0.672;15.191;0.71;0.372;0.0;1.0
1;4;5620;1665;404;821.859;1.447;90.545;17.617;16.17;72.928;56.758;21.0;15.192;9.331;10.381;2;34965.188;89.098;10.401;28.196;228.511;1.027;0.778;15.117;0.72;0.37;0.0;1.0
1;4;5714;1665;393;846.723;1.621;95.643;17.401;15.779;78.242;62.463;20.591;15.3;10.088;11.78;2;34283.457;94.022;9.935;28.575;210.076;1.06;1.131;14.494;0.704;0.355;0.0;1.0
1;4;5791;1665;438;831.315;2.537;81.58;19.613;17.076;61.967;44.891;22.404;18.06;13.845;13.385;2;37303.182;79.043;11.852;30.505;193.905;0.94;0.718;13.925;0.622;0.341;0.0;1.0
1;4;5865;1665;429;834.776;3.256;70.756;19.995;16.739;50.761;34.021;22.41;19.132;16.042;16.724;2;37312.646;67.5;12.914;28.979;155.286;1.006;0.86;12.461;0.556;0.305;0.0;1.0
1;2;5851;1665;380;846.153;2.671;107.211;21.994;19.323;85.217;65.895;25.58;21.39;17.429;14.596;2;42590.162;104.54;14.7;32.612;236.956;1.299;2.116;15.393;0.602;0.377;0.0;1.0
1;2;5794;1665;381;852.984;3.726;101.533;22.504;18.778;79.03;60.252;26.411;22.088;18.15;15.34;2;43975.141;97.807;14.672;34.521;250.51;1.153;1.311;15.827;0.599;0.388;0.0;1.0
1;2;5709;1665;392;872.452;2.785;115.582;22.731;19.946;92.851;72.905;26.893;22.646;18.958;13.136;2;44776.77;112.797;14.469;35.275;260.68;1.27;1.878;16.146;0.6;0.396;0.0;1.0
1;2;5647;1665;399;819.474;3.539;109.28;19.941;16.402;89.339;72.936;23.575;20.239;17.473;11.819;2;39253.047;105.741;14.092;28.914;202.442;1.859;4.893;14.228;0.604;0.349;0.0;1.0
1;2;5506;1665;427;808.122;2.988;94.24;18.956;15.968;75.284;59.315;22.55;18.696;15.292;2.988;1;37545.515;91.252;12.037;29.937;192.803;1.15;1.213;13.885;0.616;0.34;0.0;1.0
1;2;5457;1665;404;849.79;3.981;85.082;19.251;15.271;65.83;50.56;22.838;19.256;16.204;15.23;2;38024.879;81.101;12.905;29.396;191.91;1.365;2.087;13.853;0.607;0.34;0.0;1.0
1;2;5410;1665;397;820.441;3.071;86.542;19.194;16.123;67.349;51.226;21.613;18.525;15.71;10.719;2;35985.989;83.472;12.841;27.78;150.802;1.327;2.356;12.28;0.568;0.301;0.0;1.0
1;2;5276;1665;409;839.672;2.178;87.497;18.465;16.287;69.032;52.745;20.909;17.433;14.022;8.319;2;34813.428;85.318;12.087;26.802;153.783;1.243;2.319;12.401;0.593;0.304;0.0;1.0
1;2;5181;1665;414;828.771;2.209;80.342;18.29;16.081;62.052;45.97;20.518;16.906;13.282;15.909;2;34161.786;78.133;11.495;27.013;149.575;1.024;1.234;12.23;0.596;0.3;0.0;1.0
1;2;5093;1665;394;835.52;1.39;75.962;16.661;15.271;59.3;44.029;19.478;14.255;8.799;11.199;2;32430.203;74.571;9.902;25.871;191.938;1.127;1.241;13.854;0.711;0.34;0.0;1.0
1;2;5003;1665;314;810.538;1.448;78.95;15.409;13.961;63.541;49.58;17.671;10.706;5.416;1.592;2;29422.897;77.502;3.486;25.603;222.752;1.078;1.107;14.925;0.845;0.366;0.0;1.0
1;2;4928;1665;352;815.54;1.473;97.324;15.279;13.806;82.045;68.239;18.241;11.123;5.728;19.94;2;30370.927;95.851;4.44;26.71;245.61;1.2;1.651;15.672;0.859;0.384;0.0;1.0
1;2;4863;1665;349;827.026;1.455;89.888;16.729;15.274;73.159;57.885;19.318;11.975;6.17;20.45;2;32164.577;88.434;5.163;28.868;253.083;0.987;0.875;15.909;0.824;0.39;0.0;1.0
1;2;4826;1665;360;839.983;1.464;91.848;15.986;14.522;75.862;61.34;18.421;11.578;6.094;1.583;2;30670.769;90.384;4.88;27.037;229.3;1.084;1.3;15.143;0.822;0.371;0.0;1.0
1;2;4743;1665;336;831.134;1.393;93.785;15.285;13.892;78.5;64.608;18.165;10.632;5.235;1.393;1;30245.0;92.392;3.106;26.766;251.862;1.091;1.01;15.87;0.874;0.389;0.0;1.0
1;2;4616;1665;382;827.28;2.323;40.046;4.146;1.823;35.901;34.078;8.131;5.751;4.515;2.605;2;13537.797;37.724;3.025;10.868;59.195;1.628;1.8;7.694;0.946;0.189;0.0;1.0
1;2;4015;1665;395;853.653;2.872;6.173;4.358;1.486;1.815;0.329;4.325;4.252;4.179;3.418;2;7200.474;3.301;3.613;4.999;0.615;0.037;-1.186;0.784;0.181;0.019;0.0;1.0
1;2;3935;1665;381;835.871;2.708;5.701;4.197;1.488;1.504;0.016;4.175;4.111;4.046;4.232;3;6950.565;2.993;3.607;4.785;0.514;-0.096;-1.027;0.717;0.172;0.018;0.0;1.0
1;2;3892;1665;334;818.431;2.89;6.294;4.38;1.49;1.914;0.423;4.391;4.32;4.25;3.601;2;7311.125;3.404;3.747;4.999;0.615;0.129;-0.927;0.784;0.179;0.019;0.0;1.0
1;2;3800;1665;361;852.019;2.458;5.111;3.7;1.242;1.411;0.168;3.701;3.641;3.581;3.127;2;6161.667;2.653;3.148;4.309;0.431;-0.019;-1.231;0.657;0.177;0.016;0.0;1.0
1;2;3740;1665;382;838.84;2.458;5.242;3.9;1.442;1.343;-0.099;3.899;3.842;3.784;3.052;2;6491.811;2.784;3.399;4.436;0.434;-0.032;-0.96;0.659;0.169;0.016;0.0;1.0
1;2;3716;1665;414;825.147;2.564;5.301;3.89;1.326;1.411;0.086;3.888;3.831;3.775;2.779;2;6473.042;2.737;3.35;4.435;0.429;0.003;-1.098;0.655;0.168;0.016;0.0;1.0
1;2;3680;1665;384;835.732;2.527;5.176;3.825;1.298;1.351;0.053;3.847;3.793;3.738;3.196;2;6405.213;2.649;3.372;4.385;0.403;-0.052;-0.982;0.635;0.165;0.016;0.0;1.0
1;2;3611;1665;378;832.14;2.952;6.085;4.422;1.471;1.663;0.192;4.416;4.343;4.27;3.192;2;7352.679;3.134;3.74;5.049;0.631;0.032;-1.097;0.794;0.18;0.019;0.0;1.0
1;2;3537;1665;374;826.332;2.567;5.39;3.936;1.37;1.453;0.084;3.957;3.89;3.823;2.858;2;6588.525;2.823;3.329;4.57;0.517;0.012;-1.167;0.719;0.182;0.018;0.0;1.0
1;2;3522;1665;393;838.435;2.982;5.932;4.387;1.405;1.545;0.141;4.366;4.307;4.247;5.41;3;7269.443;2.95;3.779;4.916;0.505;0.004;-1.029;0.711;0.163;0.017;0.0;1.0
1;2;3565;1665;419;842.539;2.536;5.148;3.778;1.242;1.37;0.129;3.789;3.739;3.689;3.187;2;6309.082;2.612;3.296;4.278;0.373;0.037;-1.022;0.611;0.161;0.015;0.0;1.0
1;2;3616;1665;415;845.272;2.284;4.614;3.434;1.15;1.18;0.03;3.43;3.377;3.323;2.582;2;5710.783;2.33;2.951;3.934;0.353;-0.089;-1.109;0.594;0.173;0.015;0.0;1.0
1;0;3747;1665;439;830.394;3.052;6.217;4.486;1.433;1.731;0.298;4.536;4.471;4.406;3.459;2;7551.964;3.164;3.859;5.166;0.582;0.072;-1.087;0.763;0.168;0.019;0.0;1.0
1;0;3809;1665;384;838.531;3.053;5.998;4.366;1.313;1.633;0.32;4.437;4.376;4.314;3.413;2;7387.999;2.946;3.809;5.076;0.537;0.034;-1.249;0.733;0.165;0.018;0.0;1.0
1;0;3904;1665;432;815.174;3.367;6.722;5.013;1.646;1.71;0.064;4.994;4.921;4.847;4.871;2;8315.305;3.355;4.263;5.705;0.722;0.045;-1.11;0.849;0.17;0.021;0.0;1.0
1;4;3962;1665;395;852.699;3.441;6.831;4.996;1.555;1.835;0.28;5.043;4.97;4.896;3.885;2;8396.282;3.39;4.31;5.772;0.727;0.051;-1.116;0.853;0.169;0.021;0.0;1.0
1;4;4058;1665;413;822.724;2.915;6.012;4.447;1.532;1.565;0.033;4.43;4.362;4.293;3.482;2;7375.416;3.096;3.794;5.095;0.583;-0.066;-1.146;0.764;0.172;0.019;0.0;1.0
1;4;4147;1665;385;847.291;2.992;6.086;4.547;1.555;1.539;-0.016;4.557;4.49;4.421;3.547;2;7587.955;3.094;3.921;5.208;0.6;-0.034;-1.104;0.775;0.17;0.019;0.0;1.0
1;4;4254;1665;377;832.05;2.594;5.078;3.75;1.155;1.328;0.173;3.791;3.736;3.681;2.813;3;6311.545;2.484;3.249;4.353;0.407;0.03;-1.161;0.638;0.168;0.016;0.0;1.0
1;4;4605;1665;365;839.8;3.169;6.528;4.72;1.551;1.808;0.258;4.745;4.675;4.605;4.824;2;7900.309;3.359;4.05;5.464;0.655;0.062;-1.151;0.809;0.171;0.02;0.0;1.0
1;4;4648;1665;362;822.959;3.041;6.186;4.468;1.427;1.718;0.292;4.473;4.401;4.327;3.236;2;7447.551;3.145;3.798;5.159;0.633;-0.003;-1.17;0.796;0.178;0.02;0.0;1.0
1;4;4710;1665;346;828.127;3.277;6.695;4.932;1.655;1.763;0.108;4.935;4.861;4.786;3.528;2;8216.733;3.418;4.277;5.667;0.714;0.014;-1.062;0.845;0.171;0.021;0.0;1.0
1;4;4805;1665;384;846.396;2.904;5.918;4.245;1.34;1.673;0.332;4.266;4.203;4.141;3.513;2;7102.313;3.013;3.67;4.903;0.524;0.044;-1.138;0.724;0.17;0.018;0.0;1.0
1;4;4944;1665;358;835.88;2.779;5.453;4.043;1.265;1.409;0.145;4.05;3.99;3.931;3.21;2;6743.007;2.674;3.431;4.663;0.475;0.051;-1.211;0.689;0.17;0.017;0.0;1.0
1;4;5020;1665;387;820.181;3.076;6.102;4.469;1.393;1.634;0.241;4.497;4.437;4.377;3.699;2;7488.017;3.027;3.922;5.11;0.535;0.066;-1.071;0.731;0.163;0.018;0.0;1.0
1;4;5119;1665;367;862.507;3.164;6.391;4.663;1.499;1.728;0.229;4.648;4.582;4.516;3.365;2;7738.34;3.227;4.007;5.271;0.601;0.048;-1.002;0.775;0.167;0.019;0.0;1.0
1;4;5200;1665;405;807.526;3.284;6.917;4.684;1.4;2.233;0.833;4.782;4.71;4.637;3.964;2;7962.513;3.633;4.096;5.49;0.692;0.145;-1.041;0.832;0.174;0.02;0.0;1.0
1;4;5326;1665;390;818.0;2.979;11.528;4.524;1.545;7.003;5.458;4.672;4.564;4.463;3.277;2;7778.556;8.548;3.833;5.417;1.09;1.071;3.093;1.044;0.223;0.026;0.0;1.0
1;4;5417;1665;385;838.231;2.733;13.519;4.074;1.341;9.445;8.104;4.255;4.143;4.047;3.202;2;7085.063;10.786;3.517;4.774;1.166;2.262;10.282;1.08;0.254;0.026;0.0;1.0
1;4;5493;1665;369;833.599;2.724;16.107;4.029;1.304;12.079;10.774;4.255;4.144;4.049;2.917;2;7084.957;13.383;3.501;4.769;1.161;2.342;12.816;1.077;0.253;0.026;0.0;1.0
1;4;5594;1665;362;838.144;2.76;10.404;4.082;1.322;6.322;5.0;4.239;4.146;4.062;3.231;2;7057.791;7.644;3.534;4.782;0.894;1.524;4.857;0.946;0.223;0.023;0.0;1.0
1;4;6204;1665;320;841.728;3.0;35.094;4.71;1.71;30.384;28.674;5.399;4.978;4.71;3.463;2;8989.412;32.094;3.817;5.582;8.357;4.111;23.752;2.891;0.535;0.071;0.0;1.0
1;2;6132;1665;361;796.934;2.835;27.338;4.439;1.604;22.899;21.296;5.192;4.767;4.51;3.233;2;8644.823;24.503;3.727;5.296;8.276;3.738;17.35;2.877;0.554;0.071;0.0;1.0
1;2;6060;1665;389;838.805;2.991;31.467;4.611;1.619;26.856;25.237;5.376;4.923;4.661;3.188;2;8950.534;28.475;3.84;5.498;9.961;4.232;21.508;3.156;0.587;0.077;0.0;1.0
1;2;5906;1665;386;821.495;3.094;45.418;4.819;1.725;40.598;38.874;5.651;5.134;4.846;3.476;2;9409.747;42.323;3.958;5.65;12.69;4.69;29.049;3.562;0.63;0.087;0.0;1.0
1;2;5829;1665;365;831.271;2.181;12.889;3.221;1.039;9.668;8.629;3.428;3.289;3.185;2.578;2;5707.371;10.707;2.66;3.681;1.378;3.072;13.967;1.174;0.342;0.029;0.0;1.0
1;2;5730;1665;347;825.447;2.408;14.484;3.618;1.21;10.865;9.655;3.836;3.706;3.602;2.656;2;6386.353;12.075;3.087;4.255;1.363;3.06;16.276;1.167;0.304;0.029;0.0;1.0
1;2;5557;1665;379;808.253;2.889;12.598;4.098;1.21;8.5;7.291;4.332;4.219;4.121;3.346;2;7212.573;9.71;3.567;4.833;1.177;1.907;6.46;1.085;0.25;0.027;0.0;1.0
1;2;5483;1665;356;855.129;2.38;13.48;3.53;1.149;9.951;8.802;3.782;3.649;3.545;2.546;2;6297.464;11.1;3.059;4.163;1.401;3.044;14.875;1.184;0.313;0.029;0.0;1.0
1;2;5394;1665;360;837.136;2.146;14.792;3.178;1.031;11.615;10.583;3.556;3.359;3.221;2.873;2;5920.63;12.646;2.654;3.677;2.11;2.799;10.11;1.453;0.408;0.036;0.0;1.0
1;2;5268;1665;414;842.167;3.065;7.337;4.543;1.477;2.794;1.317;4.602;4.526;4.45;3.496;2;7662.707;4.272;3.91;5.318;0.702;0.175;-0.934;0.838;0.182;0.021;0.0;1.0
1;2;5180;1665;439;846.968;3.134;6.862;4.557;1.423;2.305;0.883;4.639;4.564;4.49;3.449;2;7723.696;3.728;3.958;5.314;0.696;0.218;-0.949;0.834;0.18;0.02;0.0;1.0
1;2;5064;1665;423;831.485;3.25;6.708;4.864;1.614;1.844;0.23;4.857;4.787;4.717;3.653;2;8086.887;3.459;4.164;5.516;0.667;0.034;-1.07;0.817;0.168;0.02;0.0;1.0
1;2;4995;1665;363;834.672;2.718;5.568;4.029;1.311;1.54;0.228;3.996;3.935;3.873;3.09;2;6654.047;2.851;3.405;4.543;0.482;0.011;-1.113;0.694;0.174;0.017;0.0;1.0
1;2;4896;1665;376;839.896;2.699;5.22;3.983;1.283;1.237;-0.046;3.949;3.895;3.841;2.803;2;6574.813;2.521;3.42;4.485;0.412;-0.061;-1.049;0.642;0.163;0.016;0.0;1.0
1;2;4754;1665;376;845.995;2.837;5.655;4.194;1.357;1.461;0.104;4.202;4.14;4.078;2.94;2;6996.075;2.818;3.602;4.798;0.509;0.044;-1.1;0.713;0.17;0.017;0.0;1.0
1;2;4663;1665;355;778.315;3.148;6.238;4.555;1.407;1.683;0.276;4.63;4.564;4.498;3.353;2;7709.463;3.09;3.982;5.316;0.609;0.099;-1.138;0.781;0.169;0.019;0.0;1.0
1;2;4541;1665;331;832.372;3.146;6.418;4.659;1.513;1.759;0.245;4.665;4.597;4.528;3.635;2;7767.024;3.272;4.017;5.296;0.628;0.061;-1.031;0.792;0.17;0.019;0.0;1.0
1;2;4470;1665;359;815.209;2.935;5.904;4.37;1.436;1.534;0.099;4.351;4.288;4.225;4.911;2;7243.964;2.97;3.738;4.982;0.531;-0.015;-1.151;0.728;0.167;0.018;0.0;1.0
1;2;4335;1665;370;843.519;3.369;7.133;5.038;1.668;2.096;0.427;5.049;4.97;4.89;3.624;2;8406.078;3.764;4.334;5.79;0.785;0.057;-1.07;0.886;0.175;0.022;0.0;1.0
1;2;4279;1665;374;832.163;3.314;6.978;4.978;1.664;2.0;0.336;4.998;4.921;4.844;4.344;2;8321.912;3.665;4.296;5.719;0.76;0.088;-1.059;0.872;0.174;0.021;0.0;1.0
1;2;4186;1665;374;831.676;3.098;6.083;4.459;1.36;1.624;0.264;4.492;4.432;4.373;3.503;2;7479.299;2.985;3.849;5.106;0.532;0.098;-1.158;0.729;0.162;0.018;0.0;1.0
1;2;4078;1665;358;817.338;2.518;5.212;3.843;1.325;1.369;0.044;3.836;3.777;3.718;2.886;2;6386.95;2.694;3.234;4.452;0.439;-0.04;-1.281;0.663;0.173;0.016;0.0;1.0
1;2;3991;1665;403;846.047;3.454;7.048;5.154;1.7;1.894;0.194;5.154;5.075;4.995;4.184;2;8581.344;3.594;4.36;5.915;0.802;0.022;-1.162;0.895;0.174;0.022;0.0;1.0
1;2;3847;1665;411;827.182;2.802;5.48;4.065;1.263;1.415;0.152;4.097;4.039;3.98;3.239;2;6821.441;2.678;3.487;4.686;0.471;0.051;-1.242;0.686;0.168;0.017;0.0;1.0
